id,time,values
1,19:20:35,5.4
2,19:20:35,382.2
3,19:20:35,2423
4,19:20:35,1008.8
5,19:20:35,528.8
1,19:20:36,1550
2,19:20:36,520.2
3,19:20:36,1305.4
4,19:20:36,2873.2
5,19:20:36,216.4
1,19:20:37,2004
2,19:20:37,914.6
3,19:20:37,2719.4
4,19:20:37,1454.2
5,19:20:37,2568.2
1,19:20:38,912.2
2,19:20:38,1151.4
3,19:20:38,248
4,19:20:38,1822.4
5,19:20:38,331.8
1,19:20:39,249.4
2,19:20:39,431.4
3,19:20:39,2301.4
4,19:20:39,2569
5,19:20:39,2187
1,19:20:40,999.8
2,19:20:40,2579.2
3,19:20:40,1881.4
4,19:20:40,1634.4
5,19:20:40,2356.4
1,19:20:41,9.2
2,19:20:41,2668.6
3,19:20:41,312.2
4,19:20:41,1047.4
5,19:20:41,656.8
1,19:20:42,131.2
2,19:20:42,259.6
3,19:20:42,2330.4
4,19:20:42,2671.8
5,19:20:42,651.8
1,19:20:43,2214.4
2,19:20:43,190.4
3,19:20:43,1116.6
4,19:20:43,1026
5,19:20:43,2777.8
1,19:20:44,2220.6
2,19:20:44,4.2
3,19:20:44,1719.6
4,19:20:44,101.4
5,19:20:44,910.2
1,19:20:45,2263.4
2,19:20:45,2898.8
3,19:20:45,2789.6
4,19:20:45,803
5,19:20:45,1835.8
1,19:20:46,1956.2
2,19:20:46,1709.8
3,19:20:46,71.4
4,19:20:46,1046.6
5,19:20:46,560.8
1,19:20:47,537.4
2,19:20:47,1705.2
3,19:20:47,239.6
4,19:20:47,1125.8
5,19:20:47,533.4
1,19:20:48,1573
2,19:20:48,816.8
3,19:20:48,399.2
4,19:20:48,2780.8
5,19:20:48,1634
1,19:20:49,890.4
2,19:20:49,1755.6
3,19:20:49,832.6
4,19:20:49,2581
5,19:20:49,600
1,19:20:50,2976.8
2,19:20:50,465
3,19:20:50,2403.6
4,19:20:50,1045.8
5,19:20:50,2249.8
1,19:20:51,1820.4
2,19:20:51,2369.6
3,19:20:51,1809.2
4,19:20:51,341.6
5,19:20:51,1024.6
1,19:20:52,2695.8
2,19:20:52,987
3,19:20:52,1164
4,19:20:52,308.4
5,19:20:52,2194.8
1,19:20:53,1840.2
2,19:20:53,138.8
3,19:20:53,1222.4
4,19:20:53,832
5,19:20:53,2428.6
1,19:20:54,405.6
2,19:20:54,2426.4
3,19:20:54,219
4,19:20:54,2420.8
5,19:20:54,239.4
1,19:20:55,1663
2,19:20:55,1279
3,19:20:55,2255.4
4,19:20:55,805.4
5,19:20:55,352.8
1,19:20:56,1470
2,19:20:56,2163.4
3,19:20:56,2489.2
4,19:20:56,2826.8
5,19:20:56,186.2
1,19:20:57,2123.2
2,19:20:57,2295.8
3,19:20:57,1779.6
4,19:20:57,2169.6
5,19:20:57,2680.8
1,19:20:58,189
2,19:20:58,772.4
3,19:20:58,2848.8
4,19:20:58,1623
5,19:20:58,1122.2
1,19:20:59,385.8
2,19:20:59,2352.6
3,19:20:59,883.2
4,19:20:59,823
5,19:20:59,1703.6
1,19:21:00,223.8
2,19:21:00,1072
3,19:21:00,1212.2
4,19:21:00,1410.6
5,19:21:00,599.6
1,19:21:01,1392.4
2,19:21:01,176.8
3,19:21:01,2417.4
4,19:21:01,1926
5,19:21:01,975.4
1,19:21:02,2918.4
2,19:21:02,402.8
3,19:21:02,954
4,19:21:02,50.6
5,19:21:02,150.2
1,19:21:03,506.4
2,19:21:03,253.8
3,19:21:03,691
4,19:21:03,1026
5,19:21:03,6
1,19:21:04,760.8
2,19:21:04,1846.2
3,19:21:04,2515.6
4,19:21:04,682.4
5,19:21:04,2844.4
1,19:21:05,634.6
2,19:21:05,241.4
3,19:21:05,1794.6
4,19:21:05,1753.8
5,19:21:05,2506.6
1,19:21:06,2473
2,19:21:06,488.2
3,19:21:06,2445.2
4,19:21:06,136.2
5,19:21:06,2284
1,19:21:07,2674.2
2,19:21:07,2214.2
3,19:21:07,2297.4
4,19:21:07,941
5,19:21:07,385.8
1,19:21:08,78.6
2,19:21:08,177.8
3,19:21:08,2245.8
4,19:21:08,272.2
5,19:21:08,141.8
1,19:21:09,466.6
2,19:21:09,1645.4
3,19:21:09,2321.4
4,19:21:09,2815.6
5,19:21:09,1781.2
1,19:21:10,1643.4
2,19:21:10,1083
3,19:21:10,2372.8
4,19:21:10,574
5,19:21:10,2706.4
1,19:21:11,2897
2,19:21:11,2001.6
3,19:21:11,44
4,19:21:11,2861.2
5,19:21:11,814.8
1,19:21:12,1514.4
2,19:21:12,1681.6
3,19:21:12,2705.8
4,19:21:12,362.4
5,19:21:12,2669
1,19:21:13,2718.4
2,19:21:13,628.2
3,19:21:13,407.8
4,19:21:13,362.6
5,19:21:13,107.6
1,19:21:14,1019.6
2,19:21:14,403.6
3,19:21:14,1978
4,19:21:14,1566.2
5,19:21:14,761.4
1,19:21:15,1913.2
2,19:21:15,816
3,19:21:15,256
4,19:21:15,2523.8
5,19:21:15,133
1,19:21:16,689.8
2,19:21:16,1342.8
3,19:21:16,172
4,19:21:16,1362.2
5,19:21:16,2141.6
1,19:21:17,1434
2,19:21:17,1798.4
3,19:21:17,1837
4,19:21:17,142
5,19:21:17,1237
1,19:21:18,695
2,19:21:18,176.8
3,19:21:18,529.4
4,19:21:18,127.2
5,19:21:18,1790.6
1,19:21:19,2711
2,19:21:19,1146.2
3,19:21:19,1173
4,19:21:19,1947
5,19:21:19,464.6
1,19:21:20,2018.4
2,19:21:20,883.4
3,19:21:20,1552.2
4,19:21:20,2584.6
5,19:21:20,1813.4
1,19:21:21,1868.4
2,19:21:21,2579.8
3,19:21:21,1493.2
4,19:21:21,2771.8
5,19:21:21,1671.4
1,19:21:22,2327.2
2,19:21:22,2083
3,19:21:22,1878.6
4,19:21:22,455.4
5,19:21:22,225
1,19:21:23,2857.4
2,19:21:23,877
3,19:21:23,635.8
4,19:21:23,1586.2
5,19:21:23,309.2
1,19:21:24,271.2
2,19:21:24,1176.8
3,19:21:24,2045.4
4,19:21:24,2272.6
5,19:21:24,48
1,19:21:25,2522.6
2,19:21:25,754.4
3,19:21:25,90.8
4,19:21:25,2183.2
5,19:21:25,644.8
1,19:21:26,1209.8
2,19:21:26,466
3,19:21:26,1826.6
4,19:21:26,1091.4
5,19:21:26,882.8
1,19:21:27,428
2,19:21:27,511.8
3,19:21:27,1283
4,19:21:27,1083.4
5,19:21:27,2735.6
1,19:21:28,1924
2,19:21:28,52
3,19:21:28,1908.2
4,19:21:28,2357.4
5,19:21:28,1226.6
1,19:21:29,669.2
2,19:21:29,1789.4
3,19:21:29,2031.8
4,19:21:29,401.6
5,19:21:29,2797
1,19:21:30,2963.8
2,19:21:30,2165.8
3,19:21:30,1790.2
4,19:21:30,850.4
5,19:21:30,2589
1,19:21:31,156.6
2,19:21:31,1544.8
3,19:21:31,2527.6
4,19:21:31,275.6
5,19:21:31,551.8
1,19:21:32,1269.6
2,19:21:32,196.2
3,19:21:32,421.4
4,19:21:32,930
5,19:21:32,893.4
1,19:21:33,945.6
2,19:21:33,1113.4
3,19:21:33,479.2
4,19:21:33,1949.6
5,19:21:33,1585.6
1,19:21:34,243.4
2,19:21:34,25.6
3,19:21:34,1754.2
4,19:21:34,1592
5,19:21:34,2877.8
1,19:21:35,1315.8
2,19:21:35,1422
3,19:21:35,452.4
4,19:21:35,2887.2
5,19:21:35,224
1,19:21:36,1657.8
2,19:21:36,175.2
3,19:21:36,2135
4,19:21:36,2984.6
5,19:21:36,2390.4
1,19:21:37,2269.4
2,19:21:37,377.4
3,19:21:37,2652.4
4,19:21:37,2061.2
5,19:21:37,316.2
1,19:21:38,684.4
2,19:21:38,2529
3,19:21:38,1738.6
4,19:21:38,1254.2
5,19:21:38,2068.2
1,19:21:39,1249.6
2,19:21:39,2998
3,19:21:39,1407.8
4,19:21:39,444.6
5,19:21:39,1562
1,19:21:40,1186.4
2,19:21:40,1469.8
3,19:21:40,405.4
4,19:21:40,1305.4
5,19:21:40,1310.8
1,19:21:41,1785
2,19:21:41,2945
3,19:21:41,915.8
4,19:21:41,1549
5,19:21:41,956
1,19:21:42,361.8
2,19:21:42,2775
3,19:21:42,1707.4
4,19:21:42,2435.8
5,19:21:42,956.2
1,19:21:43,1282.6
2,19:21:43,1606.4
3,19:21:43,1915
4,19:21:43,2157
5,19:21:43,478.4
1,19:21:44,2652.2
2,19:21:44,1703
3,19:21:44,1728.8
4,19:21:44,289.8
5,19:21:44,2766.4
1,19:21:45,34.6
2,19:21:45,1457.6
3,19:21:45,1820.2
4,19:21:45,2825.4
5,19:21:45,633.6
1,19:21:46,1388
2,19:21:46,1332.8
3,19:21:46,2231.2
4,19:21:46,1205.6
5,19:21:46,1843.6
